-5.721	9.4	0.816	979.6244285	153.0994166	5.54	68.374	-5.721	-5.721	-5.721
-4.272	8.1	0.279	985.843434	181.581335	4.789	81.929	-4.272	-4.272	-4.272
-3.767	7.2	1.357	992.0042628	182.7889849	0.853	79.315	-3.767	-3.767	-3.767
-3.908	9.4	10.945	998.1048478	185.4004689	5.437	86.51	-3.908	-3.908	-3.908
-4.879	7.8	2.416	1004.143194	153.1807556	7.421	85.26	-4.879	-4.879	-4.879
-6.332	10.8	0.324	1010.11738	145.5551232	4.612	82.29	-6.332	-6.332	-6.332
-5.729	10.2	0.079	1016.025559	170.2025394	3.61	79.913	-5.729	-5.729	-5.729
-2.739	7.9	0.006	1021.865959	114.9394547	2.803	74.499	-2.739	-2.739	-2.739
-1.822	9	0.004	1027.636884	117.555791	3.012	73.305	-1.822	-1.822	-1.822
0.559	8.4	0.235	1033.336716	122.2630198	2.42	55.633	0.559	0.559	0.559
0.465	5.2	3.21	1038.963912	113.2277512	8.647	74.699	0.465	0.465	0.465
-1.963	8.1	0.434	1044.517011	58.24956261	8.688	72.352	-1.963	-1.963	-1.963
-2.666	8.9	0.983	1049.994627	108.5451065	4.567	77.828	-2.666	-2.666	-2.666
-1.834	7.6	0.017	1055.395453	39.01181621	7.08	70.079	-1.834	-1.834	-1.834
-0.287	11	0	1060.718262	91.58507296	4.593	65.816	-0.287	-0.287	-0.287
-0.801	8.5	0.221	1065.961906	172.5198153	2.515	69.219	-0.801	-0.801	-0.801
-0.934	7.7	5.301	1071.125314	252.6776342	2.377	94.281	-0.934	-0.934	-0.934
-1.561	6.1	4.132	1076.207496	172.1899932	3.442	89.718	-1.561	-1.561	-1.561
-1.16	5.4	0.353	1081.207538	111.0863958	6.92	78.548	-1.16	-1.16	-1.16
2.851	11.1	0.039	1086.124606	131.9494832	4.081	66.259	2.851	2.851	2.851
2.05	10.8	0	1090.957943	33.74356609	7.112	57.837	2.05	2.05	2.05
5.906	5.8	1.663	1095.706867	196.1880465	2.3	53.308	5.906	5.906	5.906
5.509	7	12.968	1100.370775	213.0350367	3.899	88.602	5.509	5.509	5.509
6.464	7.2	5.345	1104.949138	263.2729647	4.532	93.195	6.464	6.464	6.464
7.728	3.8	3.819	1109.4415	252.6934532	3.906	89.262	7.728	7.728	7.728
-1.948	8.7	1.703	1113.847481	137.5583698	7.14	83.09	-1.948	-1.948	-1.948
-3.142	10.4	0.836	1118.166772	102.0610924	7.153	67.106	-3.142	-3.142	-3.142
1.759	5.4	0.302	1122.399136	95.80299441	8.438	61.147	1.759	1.759	1.759
4.136	7.6	1.282	1126.544404	164.4580053	5.065	74.975	4.136	4.136	4.136
2.58	9.9	0.982	1130.602477	141.6773174	6.486	78.56	2.58	2.58	2.58
-0.557	11	0.485	1134.573323	123.8302169	4.478	80.154	-0.557	-0.557	-0.557
5.571	3.7	0	1138.456975	90.07161513	3.556	55.054	5.571	5.571	5.571
6.832	5.5	0	1142.253529	143.0914792	7.326	56.856	6.832	6.832	6.832
7.52	8.5	5.933	1145.963144	210.0805423	2.74	71.502	7.52	7.52	7.52
3.386	11.2	1.029	1149.58604	173.864514	4.696	79.407	3.386	3.386	3.386
1.956	11.3	0.194	1153.122493	135.421004	5.918	76.165	1.956	1.956	1.956
8.542	3.1	0	1156.572839	113.750878	3.893	55.868	8.542	8.542	8.542
7.011	8.8	0	1159.937465	94.54818025	4.977	58.457	7.011	7.011	7.011
4.781	3.9	0.59	1163.216813	152.0666723	5.81	57.414	4.781	4.781	4.781
0.783	6.4	4.398	1166.411374	240.1202199	2.841	90.943	0.783	0.783	0.783
-0.871	10.1	8.372	1169.521689	196.0425211	4.929	90.362	-0.871	-0.871	-0.871
-1.9	11.2	2.097	1172.548342	156.2018199	5.953	82.864	-1.9	-1.9	-1.9
2.998	9.7	6.126	1175.491965	163.3264119	3.705	76.583	2.998	2.998	2.998
2.111	5.9	0	1178.353227	168.9594866	4.059	78.075	2.111	2.111	2.111
0.48	2.3	17.115	1181.13284	185.8663797	2.014	79.761	0.48	0.48	0.48
-2.06	5.9	10.808	1183.831551	222.753594	5.75	89.342	-2.06	-2.06	-2.06
-1.56	5.3	10.08	1186.450143	208.0036469	5.251	88.175	-1.56	-1.56	-1.56
-0.701	10.1	2.346	1188.989429	221.2541015	8.218	82.284	-0.701	-0.701	-0.701
3.654	9.2	1.836	1191.450253	165.6319072	2.12	69.746	3.654	3.654	3.654
4.065	6.2	1.425	1193.833487	191.275666	4.655	80.927	4.065	4.065	4.065
1.272	6.5	4.712	1196.140028	286.8530096	5.061	88.856	1.272	1.272	1.272
1.446	6.9	0.059	1198.370793	274.3669136	5.553	87.973	1.446	1.446	1.446
10.377	4.3	0	1200.526722	12.00144751	2.336	57.384	10.377	10.377	10.377
11.092	3.3	1.14	1202.608771	191.2422564	7.009	67.495	11.092	11.092	11.092
2.107	5.6	0.005	1204.617912	190.3582251	3.593	80.675	2.107	2.107	2.107
7.407	6.3	0	1206.555129	0.410373623	1.371	51.361	7.407	7.407	7.407
10.952	7.3	0.134	1208.421418	161.6802087	7.738	50.41	10.952	10.952	10.952
8.513	11	2.829	1210.217781	202.1795091	8.963	70.245	8.513	8.513	8.513
3.77	13.2	0.058	1211.945226	40.86567941	6.834	61.949	3.77	3.77	3.77
6.484	13.4	0	1213.604765	0.736081159	6.605	46.321	6.484	6.484	6.484
10.762	6.8	0	1215.197411	89.84970085	7.823	40.77	10.762	10.762	10.762
10.874	6.7	0	1216.724175	142.309022	7.646	42.117	10.874	10.874	10.874
7.401	8.8	0	1218.186065	125.6528327	3.522	72.779	7.401	7.401	7.401
11.57	11.3	0	1219.584082	13.22565594	1.483	54.409	11.57	11.57	11.57
14.985	9	0	1220.919221	92.4452206	9.559	49.639	14.985	14.985	14.985
10.92	10.2	0	1222.192465	186.6079651	8.224	64.255	10.92	10.92	10.92
6.226	3	0	1223.404787	132.5661452	1.816	74.755	6.226	6.226	6.226
4.229	2.7	0	1224.557143	80.31844569	5.076	61.443	4.229	4.229	4.229
9.627	9.6	0	1225.650475	171.2789587	2.798	59.502	9.627	9.627	9.627
10.057	11.6	0.027	1226.685705	179.8766294	1.999	69.383	10.057	10.057	10.057
12.251	8	0.002	1227.663737	62.44758862	2.293	64.921	12.251	12.251	12.251
12.108	9	0	1228.585452	82.99566605	4.064	68.169	12.108	12.108	12.108
8.6	2.1	0	1229.451707	21.75409016	3.878	61.366	8.6	8.6	8.6
11.918	8.6	0	1230.263335	74.8775526	4.299	51.514	11.918	11.918	11.918
10.109	5.7	0	1231.021141	138.5448955	5.983	58.648	10.109	10.109	10.109
12.073	8.4	0.154	1231.725901	199.2172289	2.561	70.407	12.073	12.073	12.073
9.799	5.6	0.886	1232.378364	205.3917999	3.379	88.113	9.799	9.799	9.799
8.274	7.5	0	1232.979244	176.2519131	4.277	85.778	8.274	8.274	8.274
7.304	8.6	0	1233.529224	164.1232608	4.318	80.008	7.304	7.304	7.304
10.302	3.9	0	1234.028953	191.6572761	1.358	79.999	10.302	10.302	10.302
12.372	3.9	0	1234.479044	88.6061226	2.541	74.903	12.372	12.372	12.372
11.234	7.6	12.114	1234.880076	216.8204576	3.278	87.819	11.234	11.234	11.234
13.686	12.7	0.001	1235.232587	88.79621395	3.681	68.729	13.686	13.686	13.686
9.406	10.5	0	1235.53708	157.7403667	2.595	82.745	9.406	9.406	9.406
7.411	9.2	0	1235.794016	143.0929211	1.954	78.882	7.411	7.411	7.411
7.742	7.2	0	1236.003819	113.6989632	3.107	74.395	7.742	7.742	7.742
9.375	8	0	1236.16687	70.28085001	2.699	68.936	9.375	9.375	9.375
9.58	9.7	0	1236.283509	179.6770985	2.746	61.468	9.58	9.58	9.58
10.524	11.6	0	1236.354034	151.7098744	2.228	60.244	10.524	10.524	10.524
11.644	11.4	0	1236.378702	18.95936684	1.378	65.702	11.644	11.644	11.644
13.819	11.2	0	1236.357726	89.85456399	2.006	58.818	13.819	13.819	13.819
13.627	8.8	0.291	1236.291276	148.0061305	4.014	64.442	13.627	13.627	13.627
12.003	5.4	0.056	1236.179479	164.7543398	2.82	76.026	12.003	12.003	12.003
12.913	8.8	0.003	1236.022418	149.2037158	1.421	74.42	12.913	12.913	12.913
14.378	12.6	0.024	1235.820134	123.4552572	2.96	52.936	14.378	14.378	14.378
12.287	12.1	3.5	1235.572621	219.0854206	4.202	67.865	12.287	12.287	12.287
11.427	13.6	3.227	1235.279835	140.1230904	3.254	82.578	11.427	11.427	11.427
12.647	12.1	0.887	1234.941684	125.0185869	2.893	69.91	12.647	12.647	12.647
8.432	10.2	6.342	1234.558037	273.9527246	2.6	87.692	8.432	8.432	8.432
7.166	12.3	0.051	1234.128717	134.4660654	2.88	80.898	7.166	7.166	7.166
13.687	7	0	1233.653507	61.40560004	2.032	58.055	13.687	13.687	13.687
15.974	8.4	0	1233.132148	191.4832932	7.507	61.624	15.974	15.974	15.974
16.095	10.2	0	1232.564342	120.2258274	6.326	56.748	16.095	16.095	16.095
13.306	8.3	0.064	1231.949748	206.6759418	4.428	69.642	13.306	13.306	13.306
13.099	3.7	0.018	1231.287986	245.5396011	4.228	80.678	13.099	13.099	13.099
9.653	8.2	0.023	1230.578639	96.57080554	4.053	79.656	9.653	9.653	9.653
10.941	9.5	12.275	1229.821253	237.2671853	2.956	87.726	10.941	10.941	10.941
13.838	6.6	0.37	1229.015334	198.195417	3.567	80.87	13.838	13.838	13.838
14.924	3.2	3.217	1228.160355	247.3211033	1.393	85.485	14.924	14.924	14.924
12.786	4.7	9.917	1227.255755	307.9449564	2.969	92.928	12.786	12.786	12.786
9.917	4.8	20.054	1226.300939	263.0242136	2.563	91.107	9.917	9.917	9.917
