9.94,17.7,0,846.639288,342.7994348,3.6,78,18.4,18.4,18.4,9.94,9.94
3.54,12.1,0,506.9922964,335.6734746,4.2,68,12,12,12,3.54,3.54
0.64,10.9,0,848.4535435,290.1854475,3.5,78,9.1,9.1,9.1,0.64,0.64
3.44,10.6,0,301.7325291,359.2431457,4,82,11.9,11.9,11.9,3.44,3.44
5.94,6.4,2,301.3024374,372.8296178,3.5,78,14.4,14.4,14.4,5.94,5.94
4.64,9.1,11,455.5431237,350.7242782,3.3,73,13.1,13.1,13.1,4.64,4.64
0.64,9.2,0,348.4415717,339.7278862,4,70,9.1,9.1,9.1,0.64,0.64
3.04,17,0,864.0054557,301.8360967,3.2,80,11.5,11.5,11.5,3.04,3.04
4.24,11.9,0,613.2945533,333.0707658,4.7,77,12.7,12.7,12.7,4.24,4.24
5.24,11.8,0,745.3371133,325.9636851,5.3,77,13.7,13.7,13.7,5.24,5.24
5.44,12.6,0,871.8615961,314.9081434,3.5,80,13.9,13.9,13.9,5.44,5.44
6.14,13,0,849.8757696,321.1538187,2.9,86,14.6,14.6,14.6,6.14,6.14
7.14,11.7,0,452.1716473,364.9147828,4.2,88,15.6,15.6,15.6,7.14,7.14
5.74,6.1,0,748.0244561,328.5178625,3.6,92,14.2,14.2,14.2,5.74,5.74
4.94,3.5,0,298.2365962,367.3472376,3.4,92,13.4,13.4,13.4,4.94,4.94
6.64,7,0,525.1991512,355.038026,2.6,87,15.1,15.1,15.1,6.64,6.64
8.44,6.5,11,334.8554428,383.3511036,3,85,16.9,16.9,16.9,8.44,8.44
6.44,2.8,0,297.763802,375.5949151,2.8,86,14.9,14.9,14.9,6.44,6.44
6.84,5.6,0,297.6527315,377.8187891,2.1,85,15.3,15.3,15.3,6.84,6.84
7.74,5.1,6,297.5649988,382.860523,3.2,80,16.2,16.2,16.2,7.74,7.74
6.64,5,15,297.500636,376.7055565,1.3,84,15.1,15.1,15.1,6.64,6.64
3.14,1.7,2,297.4596666,357.6393908,5.4,75,11.6,11.6,11.6,3.14,3.14
5.24,8.3,0,634.8198735,336.4306105,3.6,73,13.7,13.7,13.7,5.24,5.24
6.54,10.7,0,724.4501005,335.3825041,3,70,15,15,15,6.54,6.54
6.64,9.4,0,418.7366773,365.138444,4,80,15.1,15.1,15.1,6.64,6.64
5.34,5.6,0,297.5298945,369.5325002,4.4,66,13.8,13.8,13.8,5.34,5.34
8.84,6.9,0,381.9968472,381.2084628,3.2,62,17.3,17.3,17.3,8.84,8.84
9.54,9,0,856.9818208,341.2172092,2.9,75,18,18,18,9.54,9.54
9.14,10.4,0,778.1595773,346.0598268,4.6,70,17.6,17.6,17.6,9.14,9.14
8.94,9.5,0,303.2550314,389.1723244,3.6,83,17.4,17.4,17.4,8.94,8.94
6.74,7,0,329.8470248,374.2402048,2.7,81,15.2,15.2,15.2,6.74,6.74
6.84,2.7,10,298.335678,377.8187891,3.4,74,15.3,15.3,15.3,6.84,6.84
7.94,7.4,9,316.7000043,380.995129,4.2,90,16.4,16.4,16.4,7.94,7.94
8.24,5.1,3,285.0240405,385.6843518,3.7,83,16.7,16.7,16.7,8.24,8.24
9.44,6.2,0,322.5564564,389.083117,2.9,69,17.9,17.9,17.9,9.44,9.44
9.84,6.3,0,386.8375964,385.5100461,2.4,74,18.3,18.3,18.3,9.84,9.84
9.24,8.1,1,285.837457,391.3813518,1.7,85,17.7,17.7,17.7,9.24,9.24
7.54,6.4,7,286.1519222,381.7355739,1.3,92,16,16,16,7.54,7.54
6.14,10.1,0,741.1377855,330.5933132,2.8,81,14.6,14.6,14.6,6.14,6.14
7.64,10.2,0,731.3512291,340.4797398,3.7,87,16.1,16.1,16.1,7.64,7.64
6.54,6,2,287.2238273,376.1499122,2,77,15,15,15,6.54,6.54
9.34,6.2,0,352.0638939,385.9930868,1.5,78,17.8,17.8,17.8,9.34,9.34
10.4,5.5,1,465.5144611,382.0817659,2.3,88,18.9,18.9,18.9,10.4,10.4
9.34,4.5,1,466.2282353,375.5111281,3.8,83,17.8,17.8,17.8,9.34,9.34
10.0,9.4,0,666.581727,361.3113203,2.9,79,18.5,18.5,18.5,10.0,10.0
9.74,11.1,0,710.9262781,355.4256475,2.5,77,18.2,18.2,18.2,9.74,9.74
9.94,6.7,6,289.9349558,395.4086486,2.5,74,18.4,18.4,18.4,9.94,9.94
12.0,5.6,41,290.4587916,407.6873696,2.2,76,20.5,20.5,20.5,12.0,12.0
11.6,3.6,5,291.0028116,405.3256439,2.3,81,20.1,20.1,20.1,11.6,11.6
10.7,3.4,0,297.0105154,399.555353,2.3,82,19.2,19.2,19.2,10.7,10.7
10.9,4.7,0,635.7875239,369.9843177,3.1,71,19.4,19.4,19.4,10.9,10.9
11.9,7.1,0,604.3063196,379.1167593,2.5,75,20.4,20.4,20.4,11.9,11.9
10.0,4,0,293.377725,395.9866391,3.5,93,18.5,18.5,18.5,10.0,10.0
10.1,6.9,0,376.3622511,389.0127564,3.9,87,18.6,18.6,18.6,10.1,10.1
9.84,7.3,0,404.7186486,384.7054615,4.3,80,18.3,18.3,18.3,9.84,9.84
10.4,6.6,0,322.9360449,395.7847131,3.9,75,18.9,18.9,18.9,10.4,10.4
11.3,3,0,296.0634,403.5614571,4,81,19.8,19.8,19.8,11.3,11.3
13.4,5.9,6,296.7822133,416.0392195,2.9,79,21.9,21.9,21.9,13.4,13.4
12.0,3.2,0,297.5196753,407.6873696,2.6,79,20.5,20.5,20.5,12.0,12.0
12.8,6.3,5,376.2402835,405.5220445,2.4,85,21.3,21.3,21.3,12.8,12.8
15.0,8.7,4,583.8012982,401.2458573,2.7,77,23.5,23.5,23.5,15.0,15.0
14.5,4.1,1,299.8424296,422.6958167,2.2,69,23,23,23,14.5,14.5
11.0,4.1,0,323.1061267,399.7648823,3.4,67,19.5,19.5,19.5,11.0,11.0
10.3,5.6,0,550.915403,368.877149,2.6,67,18.8,18.8,18.8,10.3,10.3
10.0,6.5,0,256.141384,395.9866391,1.7,62,18.5,18.5,18.5,10.0,10.0
7.74,3.2,2,256.8732271,382.860523,4.6,76,16.2,16.2,16.2,7.74,7.74
10.7,10.3,19,353.4154657,390.741513,3.3,95,19.2,19.2,19.2,10.7,10.7
8.04,10,0,664.0468032,343.9950792,2.7,95,16.5,16.5,16.5,8.04,8.04
8.74,4.6,6,259.1571218,388.5246041,2.6,63,17.2,17.2,17.2,8.74,8.74
11.2,9.1,0,506.9703497,379.1079695,3.3,71,19.7,19.7,19.7,11.2,11.2
10.6,3.8,0,271.5256075,398.4204201,3.7,75,19.1,19.1,19.1,10.6,10.6
11.8,4.6,0,261.5712243,406.505151,3.4,81,20.3,20.3,20.3,11.8,11.8
14.2,7.3,0,587.6533605,390.6602755,3.7,82,22.7,22.7,22.7,14.2,14.2
11.9,4.9,0,279.5665176,405.5329657,3.7,82,20.4,20.4,20.4,11.9,11.9
12.7,5.1,0,264.112719,411.8465562,3,94,21.2,21.2,21.2,12.7,12.7
15.6,6.8,0,577.0162655,401.0586391,3,84,24.1,24.1,24.1,15.6,15.6
16.4,9.1,0,732.7429325,392.4782253,2.5,77,24.9,24.9,24.9,16.4,16.4
14.0,3.4,8,266.7790427,419.6597298,2.1,75,22.5,22.5,22.5,14.0,14.0
11.7,5.8,2,339.5866473,399.0108867,4.5,76,20.2,20.2,20.2,11.7,11.7
11.7,4.5,0,540.5414678,379.8012676,2.6,72,20.2,20.2,20.2,11.7,11.7
11.4,8.7,3,648.2464849,367.6491918,3.4,87,19.9,19.9,19.9,11.4,11.4
11.2,8.2,0,678.489433,363.5581078,2.3,86,19.7,19.7,19.7,11.2,11.2
12.6,9.1,0,753.8335356,365.4526022,3.5,82,21.1,21.1,21.1,12.6,12.6
13.2,10.4,0,582.067072,385.6758036,3,81,21.7,21.7,21.7,13.2,13.2
11.4,5.4,4,279.1230298,403.6043072,1.4,86,19.9,19.9,19.9,11.4,11.4
8.54,5.5,28,274.4829466,387.3865278,1.9,87,17,17,17,8.54,8.54
7.24,11.7,0,912.9491495,315.8473709,3,74,15.7,15.7,15.7,7.24,7.24
7.64,13.2,0,973.5091111,312.3530412,3.1,71,16.1,16.1,16.1,7.64,7.64
8.54,13.3,0,730.6160611,342.3132735,2.5,90,17,17,17,8.54,8.54
10.0,14.7,0,911.859467,333.9635671,2.9,75,18.5,18.5,18.5,10.0,10.0
9.04,16.5,0,973.1614986,321.5905276,3,73,17.5,17.5,17.5,9.04,9.04
8.64,13.7,0,565.0660941,359.7018704,2,62,17.1,17.1,17.1,8.64,8.64
10.4,9.7,0,957.475524,332.4270477,2.6,86,18.9,18.9,18.9,10.4,10.4
10.2,7,0,306.412491,394.858884,3,77,18.7,18.7,18.7,10.2,10.2
8.34,4,17,237.4409798,386.2510861,2,59,16.8,16.8,16.8,8.34,8.34
9.74,8.1,0,516.5487137,362.9799708,2,66,18.2,18.2,18.2,9.74,9.74
9.44,6.2,0,435.8834453,370.3611697,3.1,77,17.9,17.9,17.9,9.44,9.44
8.64,7.3,8,520.7396585,356.0658542,2.1,96,17.1,17.1,17.1,8.64,8.64
7.44,5,7,272.5937333,377.5753057,4.7,75,15.9,15.9,15.9,7.44,7.44
6.84,13.2,0,614.0265085,334.8275642,3.2,72,15.3,15.3,15.3,6.84,6.84
6.34,15.5,10,711.2011934,320.6935317,2.8,72,14.8,14.8,14.8,6.34,6.34
8.34,10.4,9,814.4708885,321.2200815,2.7,70,16.8,16.8,16.8,8.34,8.34
9.04,10.8,0,462.7001749,365.6182564,3.2,84,17.5,17.5,17.5,9.04,9.04
9.54,10.3,0,501.9189266,364.3105203,2.4,60,18,18,18,9.54,9.54
8.04,12.1,43,429.2017933,363.7596905,2.3,68,16.5,16.5,16.5,8.04,8.04
6.44,12,0,758.5505176,316.3997548,2.8,67,14.9,14.9,14.9,6.44,6.44
10.8,12.2,0,821.1213792,337.1533343,3.3,82,19.3,19.3,19.3,10.8,10.8
10.3,9,0,629.7101178,355.3818435,3.1,70,18.8,18.8,18.8,10.3,10.3
9.24,6.8,0,300.6670438,385.848424,2.8,78,17.7,17.7,17.7,9.24,9.24
9.34,5.3,0,394.8443034,375.9176571,3.9,69,17.8,17.8,17.8,9.34,9.34
10.1,5.9,5,264.8963969,395.3368741,2.6,70,18.6,18.6,18.6,10.1,10.1
9.64,3.8,0,255.0419943,393.6786752,2.3,63,18.1,18.1,18.1,9.64,9.64
10.2,7.4,0,261.7063877,396.5256594,3,70,18.7,18.7,18.7,10.2,10.2
9.14,4.5,9,262.8704931,390.1795961,3.3,81,17.6,17.6,17.6,9.14,9.14
8.24,11.5,1,766.665525,327.6623313,3.3,70,16.7,16.7,16.7,8.24,8.24
6.14,10.4,0,349.3761777,363.4909593,1.9,72,14.6,14.6,14.6,6.14,6.14
7.34,9.7,5,294.6007118,376.7203796,1.9,74,15.8,15.8,15.8,7.34,7.34
7.34,13.4,0,652.5471383,335.6427623,2.5,63,15.8,15.8,15.8,7.34,7.34
9.84,9.2,18,456.4937933,373.1173006,2.1,78,18.3,18.3,18.3,9.84,9.84
7.04,8.6,3,470.0006395,355.1936869,5,75,15.5,15.5,15.5,7.04,7.04
2.54,9.9,6,426.2460258,335.2597053,2.7,82,11,11,11,2.54,2.54
3.44,14,0,768.3230141,299.6949598,3.6,84,11.9,11.9,11.9,3.44,3.44
3.84,12.9,0,876.1095302,289.3880334,2.6,54,12.3,12.3,12.3,3.84,3.84
6.74,14.4,0,845.2546288,310.5881334,2.9,63,15.2,15.2,15.2,6.74,6.74
7.24,9,0,424.6768941,347.7198947,2.6,73,15.7,15.7,15.7,7.24,7.24
4.94,10.3,0,641.3140372,305.9565364,2.6,69,13.4,13.4,13.4,4.94,4.94
5.74,10.8,0,654.8285281,309.0587756,3.4,62,14.2,14.2,14.2,5.74,5.74
4.44,6.4,45,176.9883215,364.6300135,2.5,58,12.9,12.9,12.9,4.44,4.44
1.44,12.5,0,740.6246868,272.7721799,2.8,80,9.9,9.9,9.9,1.44,1.44
4.14,11.8,0,258.6727504,352.4028906,3.8,63,12.6,12.6,12.6,4.14,4.14
4.94,8.7,20,190.2174219,365.9349939,5.4,69,13.4,13.4,13.4,4.94,4.94
2.34,10.5,2,352.6646568,330.2791121,3.6,70,10.8,10.8,10.8,2.34,2.34
2.74,4.6,4,208.2522588,351.8906858,3.9,77,11.2,11.2,11.2,2.74,2.74
2.14,8.2,7,279.9089624,339.1947578,3.9,72,10.6,10.6,10.6,2.14,2.14
0.34,13.4,0,712.7289331,271.0800815,2.8,64,8.8,8.8,8.8,0.34,0.34
2.04,13.9,0,683.1904239,284.7064886,3.4,73,10.5,10.5,10.5,2.04,2.04
2.04,11.9,0,719.5261032,279.9418377,3,77,10.5,10.5,10.5,2.04,2.04
3.64,12.6,0,368.3766703,336.0008478,3.5,62,12.1,12.1,12.1,3.64,3.64
3.14,7,4,292.1990671,343.5260394,3.9,50,11.6,11.6,11.6,3.14,3.14
-0.9,5.8,12,226.4737062,330.9377475,6.7,61,7.5,7.5,7.5,-0.9,-0.9
0.94,8,3,188.2144378,346.050275,6.6,56,9.4,9.4,9.4,0.94,0.94
2.44,5.7,3,228.6384736,348.6212327,2.2,64,10.9,10.9,10.9,2.44,2.44
0.24,7.6,3,541.7750942,294.6891017,2.9,79,8.7,8.7,8.7,0.24,0.24
-2.3,9.8,0,669.7682163,263.4828483,2.9,67,6.1,6.1,6.1,-2.3,-2.3
0.54,9.5,1,529.7614064,298.1860156,2.9,68,9,9,9,0.54,0.54
0.14,11.5,0,670.3965053,277.0559092,2.8,83,8.6,8.6,8.6,0.14,0.14
0.84,13.9,0,696.7050586,277.4764575,3.5,69,9.3,9.3,9.3,0.84,0.84
5.34,8.2,0,380.4751777,345.1150264,2.8,68,13.8,13.8,13.8,5.34,5.34
5.84,4.9,19,195.4869641,372.278492,3.4,59,14.3,14.3,14.3,5.84,5.84
-1.8,8.4,14,196.4076517,331.7308726,7,64,6.6,6.6,6.6,-1.8,-1.8
-3.7,5.7,2,244.4662801,315.7794993,5.3,60,4.7,4.7,4.7,-3.7,-3.7
1.74,9.4,0,216.0119781,347.8393207,3.8,72,10.2,10.2,10.2,1.74,1.74
4.54,9.1,0,431.1184435,334.5226991,2.9,72,13,13,13,4.54,4.54
2.14,12.2,1,235.9502323,347.5203974,5.3,60,10.6,10.6,10.6,2.14,2.14
-5.6,6.1,0,201.0254804,313.0484361,5,70,2.8,2.8,2.8,-5.6,-5.6
-5.8,7.5,0,388.878376,286.14474,3,58,2.6,2.6,2.6,-5.8,-5.8
-3.3,7.1,1,316.7851169,295.0410648,3.2,56,5.1,5.1,5.1,-3.3,-3.3
-1.6,7.9,4,388.2083371,291.0849238,2.5,76,6.8,6.8,6.8,-1.6,-1.6
-1.4,12.9,0,394.6451136,291.1058182,3.4,70,7,7,7,-1.4,-1.4
2.84,7.8,1,156.3186006,356.0412885,3.4,61,11.3,11.3,11.3,2.84,2.84
-3.0,10,8,157.0125189,325.7388425,7,65,5.4,5.4,5.4,-3.0,-3.0
-3.5,5.5,9,209.9469772,313.8726899,5.5,73,4.9,4.9,4.9,-3.5,-3.5
-4.4,8.4,0,482.7588748,260.3609783,4.5,72,4,4,4,-4.4,-4.4
-5.0,10.7,3,192.6099215,309.88399,3.7,60,3.4,3.4,3.4,-5.0,-5.0
0.84,2.7,6,304.0894945,320.0647709,5.2,50,9.3,9.3,9.3,0.84,0.84
-3.0,5.5,7,295.7106042,301.4533861,6.4,75,5.4,5.4,5.4,-3.0,-3.0
-9.5,5.7,10,161.0982353,294.7456919,4.3,58,-1.1,-1.1,-1.1,-9.5,-9.5
-10.,5,4,205.6060483,281.7463202,6.2,65,-2.2,-2.2,-2.2,-10.,-10.
-6.1,3.3,8,177.0925007,307.9952151,5.2,48,2.3,2.3,2.3,-6.1,-6.1
-7.7,3.1,6,192.5338328,297.7313692,8.9,66,0.7,0.7,0.7,-7.7,-7.7
-5.8,3.8,1,183.4313604,308.5188815,8.9,71,2.6,2.6,2.6,-5.8,-5.8
-3.9,4.7,5,164.3440256,321.3010259,3.1,69,4.5,4.5,4.5,-3.9,-3.9
-4.2,4.4,1,169.9372564,318.9369703,4.8,57,4.2,4.2,4.2,-4.2,-4.2
-6.2,4.8,4,170.5713477,309.2724567,7.7,52,2.2,2.2,2.2,-6.2,-6.2
-4.6,7.7,0,421.444262,271.8240301,3.5,64,3.8,3.8,3.8,-4.6,-4.6
-1.2,6.4,4,217.0137395,325.806172,3.5,56,7.2,7.2,7.2,-1.2,-1.2
-4.8,5,2,177.4490691,315.0909092,8.6,88,3.6,3.6,3.6,-4.8,-4.8
-5.1,4.4,0,188.170153,311.8026372,6,78,3.3,3.3,3.3,-5.1,-5.1
-5.9,8.4,0,396.8503735,270.2657135,2.8,64,2.5,2.5,2.5,-5.9,-5.9
-3.7,4,6,189.407119,318.6187195,5.4,53,4.7,4.7,4.7,-3.7,-3.7
-5.4,6.7,0,261.4993218,297.3876594,3.1,69,3,3,3,-5.4,-5.4
-4.1,6.6,4,185.4589069,317.5525416,3.9,83,4.3,4.3,4.3,-4.1,-4.1
-5.8,8.9,3,273.3444416,293.4895266,5.1,48,2.6,2.6,2.6,-5.8,-5.8
-10.,1.7,0,186.5348947,289.6450463,7.2,53,-1.6,-1.6,-1.6,-10.,-10.
-8.8,4,15,171.5471515,297.9671722,6.6,73,-0.4,-0.4,-0.4,-8.8,-8.8
-9.6,7.6,3,322.7440304,258.4339063,2.5,70,-1.2,-1.2,-1.2,-9.6,-9.6
-9.9,9,0,315.6372546,258.8555967,3.2,73,-1.5,-1.5,-1.5,-9.9,-9.9
-8.2,5.1,0,209.2098079,292.2311463,2.1,85,0.2,0.2,0.2,-8.2,-8.2
-5.1,4.5,1,221.626521,304.1452327,3.5,71,3.3,3.3,3.3,-5.1,-5.1
-6.9,3.9,1,174.2563603,306.8509565,2.5,62,1.5,1.5,1.5,-6.9,-6.9
-7.4,7.5,11,174.6141576,304.4931869,6,68,1,1,1,-7.4,-7.4
-11.,7,13,263.0296756,266.8772706,1.4,71,-2.6,-2.6,-2.6,-11.,-11.
-10.,7.6,1,243.4503542,273.8945541,3,66,-2.1,-2.1,-2.1,-10.,-10.
-9.0,7.7,0,175.5607834,297.043938,5.3,65,-0.6,-0.6,-0.6,-9.0,-9.0
-9.7,12,0,433.3515406,232.3184168,3.5,56,-1.3,-1.3,-1.3,-9.7,-9.7
-6.1,6.4,1,248.6112342,293.4265144,3.8,60,2.3,2.3,2.3,-6.1,-6.1
-9.3,5.3,1,357.8644767,252.3130059,6.2,80,-0.9,-0.9,-0.9,-9.3,-9.3
-12.,8.1,0,188.6275058,277.9087643,5.3,72,-4.2,-4.2,-4.2,-12.,-12.
-9.0,12.6,5,184.7751366,295.1137356,6.5,65,-0.6,-0.6,-0.6,-9.0,-9.0
-12.,10,0,318.4833394,248.2592743,5.3,75,-3.9,-3.9,-3.9,-12.,-12.
-12.,14.6,0,403.764759,227.8953967,4.1,80,-3.9,-3.9,-3.9,-12.,-12.
-6.4,4.2,7,177.0791716,309.2230671,2.2,65,2,2,2,-6.4,-6.4
-8.6,5.6,5,294.7297123,270.8438842,3.2,68,-0.2,-0.2,-0.2,-8.6,-8.6
-13.,4.2,4,197.4934474,272.0103309,6.9,72,-5.1,-5.1,-5.1,-13.,-13.
-14.,4,3,177.247666,273.3858197,7.6,84,-5.9,-5.9,-5.9,-14.,-14.
-12.,5.8,4,177.2539188,282.1325148,5.2,63,-3.9,-3.9,-3.9,-12.,-12.
-11.,7.4,2,177.235163,287.4851016,3.4,68,-2.7,-2.7,-2.7,-11.,-11.
-9.5,4.4,2,177.1914302,294.7456919,5.3,68,-1.1,-1.1,-1.1,-9.5,-9.5
-10.,3.8,2,177.122794,292.0062773,3.7,69,-1.7,-1.7,-1.7,-10.,-10.
-7.9,6.9,3,181.0804958,301.1841815,4.7,66,0.5,0.5,0.5,-7.9,-7.9
-11.,1.9,8,176.9113136,286.5875071,8.3,59,-2.9,-2.9,-2.9,-11.,-11.
-10.,6.8,2,261.7172617,268.0767386,3.4,76,-2.5,-2.5,-2.5,-10.,-10.
-9.4,7.5,9,176.6021323,295.2042187,4.5,78,-1,-1,-1,-9.4,-9.4
-11.,10.8,3,184.4854925,282.4223643,2.8,84,-3.4,-3.4,-3.4,-11.,-11.
-11.,3.8,0,176.1972911,285.2452467,8.1,89,-3.2,-3.2,-3.2,-11.,-11.
-10.,3.7,0,179.9864494,290.5894451,4,81,-1.8,-1.8,-1.8,-10.,-10.
-10.,6.8,2,285.744636,274.8703623,3.5,75,-2.3,-2.3,-2.3,-10.,-10.
-7.2,5.7,21,220.2159054,305.434578,3.5,86,1.2,1.2,1.2,-7.2,-7.2
-9.7,8.2,3,245.8154357,288.0872154,3,74,-1.3,-1.3,-1.3,-9.7,-9.7
-8.2,7.1,0,262.6464384,291.2133685,1.9,60,0.2,0.2,0.2,-8.2,-8.2
-11.,9.8,0,551.1429895,214.4498838,2.2,73,-2.6,-2.6,-2.6,-11.,-11.
-9.3,6.6,0,248.6574957,289.0055059,3.1,82,-0.9,-0.9,-0.9,-9.3,-9.3
-12.,11.1,0,385.5438442,242.8569429,2.6,71,-4.4,-4.4,-4.4,-12.,-12.
-17.,13.6,0,457.483581,208.5858714,2.4,82,-8.7,-8.7,-8.7,-17.,-17.
-15.,11.6,0,422.1631034,222.0670953,2.4,69,-7.3,-7.3,-7.3,-15.,-15.
-17.,15.7,0,544.7166916,186.2817987,2.5,83,-9.4,-9.4,-9.4,-17.,-17.
-14.,11.4,0,526.2490095,202.183768,2.5,76,-6.5,-6.5,-6.5,-14.,-14.
-15.,10.9,0,550.2239181,194.2281161,2.9,80,-7.1,-7.1,-7.1,-15.,-15.
-10.,9.7,0,214.6307176,288.3849042,3.4,73,-2.5,-2.5,-2.5,-10.,-10.
-9.1,11.1,3,213.9892366,296.5831654,6.4,75,-0.7,-0.7,-0.7,-9.1,-9.1
-13.,3.5,1,217.5311425,276.8022773,9.9,84,-4.9,-4.9,-4.9,-13.,-13.
-11.,2,0,212.6505043,287.9347267,9.7,80,-2.6,-2.6,-2.6,-11.,-11.
-9.6,3.6,0,211.954905,294.2877253,3.9,78,-1.2,-1.2,-1.2,-9.6,-9.6
-11.,6.3,7,211.2429199,286.5875071,5.8,76,-2.9,-2.9,-2.9,-11.,-11.
-13.,13.5,1,513.2339628,211.1845022,3,68,-4.8,-4.8,-4.8,-13.,-13.
-11.,4.4,4,226.3019213,282.4821925,5.8,72,-3,-3,-3,-11.,-11.
-16.,11,2,225.4861267,260.7972538,3.3,70,-8,-8,-8,-16.,-16.
-17.,17.2,0,245.1669674,252.113173,2.6,91,-9,-9,-9,-17.,-17.
-8.1,3,2,260.5937843,289.4954781,5.6,82,0.3,0.3,0.3,-8.1,-8.1
-11.,7,1,214.8149922,285.2345118,5.8,74,-2.8,-2.8,-2.8,-11.,-11.
-13.,5.9,3,234.2558722,269.2721789,6.8,88,-5.4,-5.4,-5.4,-13.,-13.
-10.,2.1,1,205.054834,288.8356349,7.2,73,-2.4,-2.4,-2.4,-10.,-10.
-12.,3.2,2,224.3468829,277.680921,7,78,-3.9,-3.9,-3.9,-12.,-12.
-12.,6.4,1,251.4798976,271.9352718,3,71,-3.8,-3.8,-3.8,-12.,-12.
-12.,7.9,4,202.5603573,283.4632569,2.8,70,-3.6,-3.6,-3.6,-12.,-12.
-9.8,11,12,261.3154398,280.1979556,3.2,78,-1.4,-1.4,-1.4,-9.8,-9.8
-13.,14.7,0,533.2187504,204.6258871,2.2,72,-4.8,-4.8,-4.8,-13.,-13.
-12.,11.1,0,636.9132258,220.2073191,2.5,74,-4.3,-4.3,-4.3,-12.,-12.
-11.,7.7,3,577.1842729,235.7967479,1.9,72,-3,-3,-3,-11.,-11.
-10.,8.5,0,332.2802026,280.2361197,3.4,87,-2.2,-2.2,-2.2,-10.,-10.
-10.,5.8,0,484.8517271,257.2132344,3.7,79,-1.6,-1.6,-1.6,-10.,-10.
-12.,7.1,1,395.8016795,262.4584758,2.3,78,-3.7,-3.7,-3.7,-12.,-12.
-11.,6.2,0,297.3442143,282.3239435,2.5,71,-2.9,-2.9,-2.9,-11.,-11.
-9.0,4.2,8,351.7300964,283.4855604,5,61,-0.6,-0.6,-0.6,-9.0,-9.0
-9.1,7.1,4,385.4363266,277.1791206,3.3,73,-0.7,-0.7,-0.7,-9.1,-9.1
-9.5,2.4,3,293.3196854,290.5448836,4.8,68,-1.1,-1.1,-1.1,-9.5,-9.5
-9.6,2.3,0,281.9808842,291.778555,5.3,69,-1.2,-1.2,-1.2,-9.6,-9.6
-11.,9.8,1,489.585192,246.3967055,2.7,82,-3.5,-3.5,-3.5,-11.,-11.
-15.,12.2,0,690.3045847,196.995649,3,84,-7.1,-7.1,-7.1,-15.,-15.
-12.,5.8,2,317.5063271,270.8409584,4,81,-4.4,-4.4,-4.4,-12.,-12.
-12.,5.5,2,335.6445155,268.9174803,3.3,76,-4.1,-4.1,-4.1,-12.,-12.
-12.,10.1,0,548.8775997,235.1907713,3.1,78,-3.6,-3.6,-3.6,-12.,-12.
-9.0,10.3,8,259.6203467,297.043938,3,92,-0.6,-0.6,-0.6,-9.0,-9.0
-8.0,3.3,2,258.3985852,301.6827016,9.8,68,0.4,0.4,0.4,-8.0,-8.0
-10.,2.6,10,271.6199195,286.867939,6.1,65,-2.3,-2.3,-2.3,-10.,-10.
-10.,2.7,3,337.4047421,274.7406755,6,76,-2.5,-2.5,-2.5,-10.,-10.
-12.,9.6,1,259.5216553,281.7764628,6.8,80,-3.8,-3.8,-3.8,-12.,-12.
-14.,4.7,2,253.5469311,272.0924038,3.3,70,-6.2,-6.2,-6.2,-14.,-14.
-13.,5.7,1,497.9318421,237.8895946,3.2,63,-4.6,-4.6,-4.6,-13.,-13.
-8.9,4.2,0,316.953582,286.4988958,6.1,82,-0.5,-0.5,-0.5,-8.9,-8.9
-9.4,11.2,0,493.2179378,254.4947997,2.5,71,-1,-1,-1,-9.4,-9.4
-6.6,13.2,0,537.4364718,260.1719816,2.8,59,1.8,1.8,1.8,-6.6,-6.6
-9.1,7,0,303.1952574,287.2806254,8.4,46,-0.7,-0.7,-0.7,-9.1,-9.1
-10.,6.3,0,513.9025089,244.0237714,4.5,63,-2.4,-2.4,-2.4,-10.,-10.
-9.9,9.4,0,373.7672453,271.3996354,4.5,60,-1.5,-1.5,-1.5,-9.9,-9.9
-9.0,8.5,2,318.4651262,295.5156267,7,64,-0.6,-0.6,-0.6,-9.0,-9.0
-14.,3,2,351.136633,267.293499,7.3,74,-5.9,-5.9,-5.9,-14.,-14.
-14.,4.5,2,338.1395125,267.9759459,8.8,65,-6.1,-6.1,-6.1,-14.,-14.
-12.,5.1,3,415.5418547,266.1514875,5.8,71,-4.1,-4.1,-4.1,-12.,-12.
-10.,7.8,0,565.219686,253.5399251,4.4,61,-2.4,-2.4,-2.4,-10.,-10.
-10.,15.5,0,568.1538377,255.6879202,5,57,-1.8,-1.8,-1.8,-10.,-10.
-6.5,6.9,4,298.4431404,308.7474946,5.8,76,1.9,1.9,1.9,-6.5,-6.5
-12.,5.5,6,308.1220664,279.3251757,9,76,-4.2,-4.2,-4.2,-12.,-12.
-12.,2.2,1,312.1959683,281.2513862,8.3,70,-3.6,-3.6,-3.6,-12.,-12.
-9.5,6.1,0,480.80807,269.8285727,5.7,66,-1.1,-1.1,-1.1,-9.5,-9.5
-9.6,5.2,0,636.931439,248.3275981,4.5,80,-1.2,-1.2,-1.2,-9.6,-9.6
-9.2,1.9,0,383.9631082,283.7834375,6.3,83,-0.8,-0.8,-0.8,-9.2,-9.2
-8.8,6,0,690.5715086,244.5266478,3,79,-0.4,-0.4,-0.4,-8.8,-8.8
